min_voltage,peak_kw,loss_kwh,violation_rate,service,controller,scenario,ood,scale,response,base_error,ev_error,binding_constraint,committed_kwh,realized_kwh,shortfall_kwh,firm_coverage,service_completion
0.9650219095921355,3848.1652929110132,854.6727542386448,0.0,0.810883423306607,Point bunching,11,False,0.8,0.8108834233064569,0.06792432527009977,-0.05699949093041323,,1019.8309859154931,1276.4010198863898,0.0,1.0,0.9087672129561297
0.9638499687556433,3928.5992875748516,856.5831522903795,0.0,0.810883423306688,Robust engineering,11,False,0.52,0.8108834233064569,0.06792432527009977,-0.05699949093041323,,1180.5652173913045,1276.4010198863898,0.0,1.0,0.9406986884214844
0.9648873918972575,3857.3976664362876,854.8584781922307,0.0,0.8108834233066133,BGFC,11,False,0.7678610443521957,0.8108834233064569,0.06792432527009977,-0.05699949093041323,,783.0884859077998,1276.4010198863898,0.0,1.0,0.9124323710766654
0.9639955922435945,3791.9590533803553,731.5492019246219,0.0,1.0,Uncontrolled,12,False,0.0,0.5878541209055262,-0.02551066251373599,-0.03839995733330614,,0.0,0.0,0.0,,1.0
0.967029894226505,3583.7053413308663,724.9016194309155,0.0,0.587854120905788,Nominal engineering,12,False,1.0,0.5878541209055262,-0.02551066251373599,-0.03839995733330614,,1574.0869565217392,925.3335040549423,648.753452466797,0.0,0.8458137417629947
0.9664230338299229,3625.3560837407645,725.8769235810882,0.0,0.5878541209058535,Point bunching,12,False,0.8,0.5878541209055262,-0.02551066251373599,-0.03839995733330614,,1019.8309859154931,925.3335040549423,94.4974818605508,0.0,0.8766509934103958
0.965573429274708,3683.6671231146206,727.5398877641276,0.0,0.5878541209060297,Robust engineering,12,False,0.52,0.5878541209055262,-0.02551066251373599,-0.03839995733330614,,1180.5652173913045,925.3335040549423,255.2317133363622,0.0,0.9198231457167573
0.966325514533072,3632.0491405558137,726.050166573616,0.0,0.5878541209058672,BGFC,12,False,0.7678610443521957,0.5878541209055262,-0.02551066251373599,-0.03839995733330614,,783.0884859077998,925.3335040549423,0.0,1.0,0.8816063787253758
0.9572667285896483,4467.681299305553,1001.9920115478551,0.041666666666666664,1.0,Uncontrolled,13,False,0.0,0.2581333655582798,0.13229707744480776,0.20540126796158692,,0.0,0.0,0.0,,1.0
0.958599124766037,4376.2347487590805,997.6414368482377,0.0,0.2581333655587512,Nominal engineering,13,False,1.0,0.2581333655582798,0.13229707744480776,0.20540126796158692,,1574.0869565217392,406.32436376834625,1167.762592753393,0.0,0.7864640058004904
0.9583326455307593,4394.524058868375,998.4432530230922,0.0,0.2581333655588689,Point bunching,13,False,0.8,0.2581333655582798,0.13229707744480776,0.20540126796158692,,1019.8309859154931,406.32436376834625,613.5066221471468,0.0,0.8291712046403923
0.9579595746013705,4420.129093021387,999.6231666305466,0.0,0.2581333655591862,Robust engineering,13,False,0.52,0.2581333655582798,0.13229707744480776,0.20540126796158692,,1180.5652173913045,406.32436376834625,774.2408536229582,0.0,0.888961283016255
0.9582898237091411,4397.463055500532,998.5752854257642,0.0,0.25813336555889355,BGFC,13,False,0.7678610443521957,0.2581333655582798,0.13229707744480776,0.20540126796158692,,783.0884859077998,406.32436376834625,376.7641221394536,0.0,0.8360340284871801
0.9631356105202101,3865.661204236515,754.2592653244251,0.0,1.0,Uncontrolled,14,False,0.0,0.5180438142648904,-0.014681057104304602,0.017374550453046936,,0.0,0.0,0.0,,1.0
0.9658095755686087,3682.1385521221528,747.8194820504439,0.0,0.5180438142651966,Nominal engineering,14,False,1.0,0.5180438142648904,-0.014681057104304602,0.017374550453046936,,1574.0869565217392,815.4460109411345,758.6409455806047,0.0,0.8332478865676803
